date,net,cash,holdings,cost_basis,starting_cash,margin,mtm,realized,pnls,liquid_value,commissions,charges,day_pnl,gross_leverage,net_leverage,gross_exposure,net_exposure,long_exposure,short_exposure,longs_count,shorts_count,algo_returns,algo_cum_returns,algo_volatility,drawdown,sharpe,strategy_vol,benchmark,benchmark_returns,alpha,beta
2022-05-02 00:00:00+05:30,12210.8500,1185.8500,11025.0000,8814.1500,10000.0000,0.0000,2210.8500,0.0000,2210.8500,12210.8500,0.0000,0.0000,-125.6500,0.9000,0.9000,11025.0000,11025.0000,11025.0000,0.0000,1,0,-0.0102,0.2211,0.3098,-0.0859,1.2826,0.3108,9676.4170,-0.0027,0.0015503712914852683,0.6099540440851626
2022-05-04 00:00:00+05:30,12273.8500,1185.8500,11088.0000,8814.1500,10000.0000,0.0000,2273.8500,0.0000,2273.8500,12273.8500,0.0000,0.0000,63.0000,0.9000,0.9000,11088.0000,11088.0000,11088.0000,0.0000,1,0,0.0052,0.2274,0.3080,-0.0812,1.4411,0.3104,9466.6111,-0.0217,0.0021030377486614717,0.6038998283299118
2022-05-05 00:00:00+05:30,12349.8000,1185.8500,11163.9500,8814.1500,10000.0000,0.0000,2349.8000,0.0000,2349.8000,12349.8000,0.0000,0.0000,75.9500,0.9000,0.9000,11163.9500,11163.9500,11163.9500,0.0000,1,0,0.0062,0.2350,0.3063,-0.0755,1.6261,0.3099,9452.1515,-0.0015,0.002442890500475873,0.6174256929251758
2022-05-06 00:00:00+05:30,12259.8500,1185.8500,11074.0000,8814.1500,10000.0000,0.0000,2259.8500,0.0000,2259.8500,12259.8500,0.0000,0.0000,-89.9500,0.9000,0.9000,11074.0000,11074.0000,11074.0000,0.0000,1,0,-0.0073,0.2260,0.3047,-0.0823,1.6476,0.3097,9321.1929,-0.0139,0.0024295561996721545,0.6182782730190084
2022-05-09 00:00:00+05:30,12126.8500,1185.8500,10941.0000,8814.1500,10000.0000,0.0000,2126.8500,0.0000,2126.8500,12126.8500,0.0000,0.0000,-133.0000,0.9000,0.9000,10941.0000,10941.0000,10941.0000,0.0000,1,0,-0.0108,0.2127,0.3035,-0.0922,1.6302,0.3099,9247.5624,-0.0079,0.0024717080896566436,0.6228800806621841
2022-05-10 00:00:00+05:30,12014.8500,1185.8500,10829.0000,8814.1500,10000.0000,0.0000,2014.8500,0.0000,2014.8500,12014.8500,0.0000,0.0000,-112.0000,0.9000,0.9000,10829.0000,10829.0000,10829.0000,0.0000,1,0,-0.0092,0.2015,0.3021,-0.1006,1.5903,0.3103,9190.4896,-0.0062,0.0023714443850211785,0.6241207829456686
2022-05-11 00:00:00+05:30,12072.6000,1185.8500,10886.7500,8814.1500,10000.0000,0.0000,2072.6000,0.0000,2072.6000,12072.6000,0.0000,0.0000,57.7500,0.9000,0.9000,10886.7500,10886.7500,10886.7500,0.0000,1,0,0.0048,0.2073,0.3005,-0.0963,1.2657,0.3046,9187.3708,-0.0003,0.0025786415380818412,0.6263865516270166
2022-05-12 00:00:00+05:30,11823.4000,1185.8500,10637.5500,8814.1500,10000.0000,0.0000,1823.4000,0.0000,1823.4000,11823.4000,0.0000,0.0000,-249.2000,0.9000,0.9000,10637.5500,10637.5500,10637.5500,0.0000,1,0,-0.0206,0.1823,0.3008,-0.1149,1.1884,0.3060,8974.2761,-0.0232,0.002104361159519187,0.6181509824745063
2022-05-13 00:00:00+05:30,11685.5000,1185.8500,10499.6500,8814.1500,10000.0000,0.0000,1685.5000,0.0000,1685.5000,11685.5000,0.0000,0.0000,-137.9000,0.9000,0.9000,10499.6500,10499.6500,10499.6500,0.0000,1,0,-0.0117,0.1685,0.2998,-0.1253,1.2087,0.3058,8940.6505,-0.0037,0.002297094182633499,0.6342890626264498
2022-05-16 00:00:00+05:30,12447.8000,1185.8500,11261.9500,8814.1500,10000.0000,0.0000,2447.8000,0.0000,2447.8000,12447.8000,0.0000,0.0000,762.3000,0.9000,0.9000,11261.9500,11261.9500,11261.9500,0.0000,1,0,0.0652,0.2448,0.3175,-0.0682,2.3286,0.3265,8995.8521,0.0062,0.00341322209826083,0.6633065432285753
2022-05-17 00:00:00+05:30,12917.8500,1185.8500,11732.0000,8814.1500,10000.0000,0.0000,2917.8500,0.0000,2917.8500,12917.8500,0.0000,0.0000,470.0500,0.9100,0.9100,11732.0000,11732.0000,11732.0000,0.0000,1,0,0.0378,0.2918,0.3220,-0.0330,2.4411,0.3307,9231.7136,0.0262,0.0038781260978277047,0.6731278852403552
2022-05-18 00:00:00+05:30,12966.8500,1185.8500,11781.0000,8814.1500,10000.0000,0.0000,2966.8500,0.0000,2966.8500,12966.8500,0.0000,0.0000,49.0000,0.9100,0.9100,11781.0000,11781.0000,11781.0000,0.0000,1,0,0.0038,0.2967,0.3203,-0.0293,2.5712,0.3301,9218.1045,-0.0015,0.0038656935801734417,0.6689696789850322
2022-05-19 00:00:00+05:30,13030.2000,1185.8500,11844.3500,8814.1500,10000.0000,0.0000,3030.2000,0.0000,3030.2000,13030.2000,0.0000,0.0000,63.3500,0.9100,0.9100,11844.3500,11844.3500,11844.3500,0.0000,1,0,0.0049,0.3030,0.3187,-0.0246,2.6262,0.3301,8975.7504,-0.0263,0.004242741692445651,0.6286690531445688
2022-05-20 00:00:00+05:30,13456.8500,1185.8500,12271.0000,8814.1500,10000.0000,0.0000,3456.8500,0.0000,3456.8500,13456.8500,0.0000,0.0000,426.6500,0.9100,0.9100,12271.0000,12271.0000,12271.0000,0.0000,1,0,0.0327,0.3457,0.3215,0.0000,3.1780,0.3336,9231.9687,0.0285,0.004488163989712858,0.6528701465770386
2022-05-23 00:00:00+05:30,13841.8500,1185.8500,12656.0000,8814.1500,10000.0000,0.0000,3841.8500,0.0000,3841.8500,13841.8500,0.0000,0.0000,385.0000,0.9100,0.9100,12656.0000,12656.0000,12656.0000,0.0000,1,0,0.0286,0.3842,0.3232,0.0000,4.0086,0.3284,9181.3602,-0.0055,0.005217730878499031,0.6434693213774637
2022-05-24 00:00:00+05:30,13624.8500,1185.8500,12439.0000,8814.1500,10000.0000,0.0000,3624.8500,0.0000,3624.8500,13624.8500,0.0000,0.0000,-217.0000,0.9100,0.9100,12439.0000,12439.0000,12439.0000,0.0000,1,0,-0.0157,0.3625,0.3225,-0.0157,3.9168,0.3297,9151.7889,-0.0032,0.005483129996531686,0.6393722447460578
2022-05-25 00:00:00+05:30,13446.7000,1185.8500,12260.8500,8814.1500,10000.0000,0.0000,3446.7000,0.0000,3446.7000,13446.7000,0.0000,0.0000,-178.1500,0.9100,0.9100,12260.8500,12260.8500,12260.8500,0.0000,1,0,-0.0131,0.3447,0.3215,-0.0285,3.5006,0.3305,9094.1206,-0.0063,0.005419616715025708,0.6402111171479211
2022-05-26 00:00:00+05:30,13610.8500,1185.8500,12425.0000,8814.1500,10000.0000,0.0000,3610.8500,0.0000,3610.8500,13610.8500,0.0000,0.0000,164.1500,0.9100,0.9100,12425.0000,12425.0000,12425.0000,0.0000,1,0,0.0122,0.3611,0.3205,-0.0167,3.9368,0.3272,9186.9739,0.0102,0.005187500801327178,0.6412917381074876
2022-05-27 00:00:00+05:30,13765.2000,1185.8500,12579.3500,8814.1500,10000.0000,0.0000,3765.2000,0.0000,3765.2000,13765.2000,0.0000,0.0000,154.3500,0.9100,0.9100,12579.3500,12579.3500,12579.3500,0.0000,1,0,0.0113,0.3765,0.3194,-0.0055,3.8103,0.3254,9274.6104,0.0095,0.0050603790043028335,0.675053852963473
2022-05-30 00:00:00+05:30,13891.2000,1185.8500,12705.3500,8814.1500,10000.0000,0.0000,3891.2000,0.0000,3891.2000,13891.2000,0.0000,0.0000,126.0000,0.9100,0.9100,12705.3500,12705.3500,12705.3500,0.0000,1,0,0.0092,0.3891,0.3181,0.0000,3.4596,0.3144,9451.5845,0.0191,0.00493516108621795,0.661622296131486
2022-05-31 00:00:00+05:30,13964.7000,1185.8500,12778.8500,8814.1500,10000.0000,0.0000,3964.7000,0.0000,3964.7000,13964.7000,0.0000,0.0000,73.5000,0.9200,0.9200,12778.8500,12778.8500,12778.8500,0.0000,1,0,0.0053,0.3965,0.3166,0.0000,3.3979,0.3142,9400.5790,-0.0054,0.0044113783607466475,0.633848693105514
2022-06-01 00:00:00+05:30,14478.8500,1185.8500,13293.0000,8814.1500,10000.0000,0.0000,4478.8500,0.0000,4478.8500,14478.8500,0.0000,0.0000,514.1500,0.9200,0.9200,13293.0000,13293.0000,13293.0000,0.0000,1,0,0.0368,0.4479,0.3203,0.0000,3.9368,0.3199,9379.3432,-0.0023,0.004771309506741266,0.6377284142266326
2022-06-02 00:00:00+05:30,14485.8500,1185.8500,13300.0000,8814.1500,10000.0000,0.0000,4485.8500,0.0000,4485.8500,14485.8500,0.0000,0.0000,7.0000,0.9200,0.9200,13300.0000,13300.0000,13300.0000,0.0000,1,0,0.0005,0.4486,0.3187,0.0000,3.9893,0.3196,9434.1195,0.0058,0.004793038258202755,0.6266754791402908
2022-06-03 00:00:00+05:30,14478.8500,1185.8500,13293.0000,8814.1500,10000.0000,0.0000,4478.8500,0.0000,4478.8500,14478.8500,0.0000,0.0000,-7.0000,0.9200,0.9200,13293.0000,13293.0000,13293.0000,0.0000,1,0,-0.0005,0.4479,0.3172,-0.0005,4.5005,0.3112,9404.1230,-0.0032,0.004702960222679057,0.6313575621627237
2022-06-06 00:00:00+05:30,14396.9500,1185.8500,13211.1000,8814.1500,10000.0000,0.0000,4396.9500,0.0000,4396.9500,14396.9500,0.0000,0.0000,-81.9000,0.9200,0.9200,13211.1000,13211.1000,13211.1000,0.0000,1,0,-0.0057,0.4397,0.3158,-0.0061,4.4803,0.3114,9392.3001,-0.0013,0.004928200804275302,0.5813960440660757
2022-06-07 00:00:00+05:30,14454.3500,1185.8500,13268.5000,8814.1500,10000.0000,0.0000,4454.3500,0.0000,4454.3500,14454.3500,0.0000,0.0000,57.4000,0.9200,0.9200,13268.5000,13268.5000,13268.5000,0.0000,1,0,0.0040,0.4454,0.3144,-0.0022,4.4151,0.3114,9302.2537,-0.0096,0.005235634192401577,0.5888236441716863
2022-06-08 00:00:00+05:30,14093.1500,1185.8500,12907.3000,8814.1500,10000.0000,0.0000,4093.1500,0.0000,4093.1500,14093.1500,0.0000,0.0000,-361.2000,0.9200,0.9200,12907.3000,12907.3000,12907.3000,0.0000,1,0,-0.0250,0.4093,0.3153,-0.0271,3.7297,0.3155,9262.8726,-0.0042,0.004929909215652307,0.6245621815986272
2022-06-09 00:00:00+05:30,14314.0000,1185.8500,13128.1500,8814.1500,10000.0000,0.0000,4314.0000,0.0000,4314.0000,14314.0000,0.0000,0.0000,220.8500,0.9200,0.9200,13128.1500,13128.1500,13128.1500,0.0000,1,0,0.0157,0.4314,0.3148,-0.0119,3.8258,0.3163,9345.8877,0.0090,0.004857879244873236,0.6166301133482015
2022-06-10 00:00:00+05:30,14401.8500,1185.8500,13216.0000,8814.1500,10000.0000,0.0000,4401.8500,0.0000,4401.8500,14401.8500,0.0000,0.0000,87.8500,0.9200,0.9200,13216.0000,13216.0000,13216.0000,0.0000,1,0,0.0061,0.4402,0.3135,-0.0058,3.9214,0.3161,9181.2468,-0.0176,0.005032940567686415,0.593398300970947
2022-06-13 00:00:00+05:30,14170.1500,1185.8500,12984.3000,8814.1500,10000.0000,0.0000,4170.1500,0.0000,4170.1500,14170.1500,0.0000,0.0000,-231.7000,0.9200,0.9200,12984.3000,12984.3000,12984.3000,0.0000,1,0,-0.0161,0.4170,0.3130,-0.0218,3.7161,0.3186,8959.8165,-0.0241,0.005219152100788074,0.6380342535195869
2022-06-14 00:00:00+05:30,14359.8500,1185.8500,13174.0000,8814.1500,10000.0000,0.0000,4359.8500,0.0000,4359.8500,14359.8500,0.0000,0.0000,189.7000,0.9200,0.9200,13174.0000,13174.0000,13174.0000,0.0000,1,0,0.0134,0.4360,0.3122,-0.0087,3.3398,0.3006,8926.3610,-0.0037,0.00537434351370059,0.636182952563365
2022-06-15 00:00:00+05:30,14191.8500,1185.8500,13006.0000,8814.1500,10000.0000,0.0000,4191.8500,0.0000,4191.8500,14191.8500,0.0000,0.0000,-168.0000,0.9200,0.9200,13006.0000,13006.0000,13006.0000,0.0000,1,0,-0.0117,0.4192,0.3113,-0.0203,3.2802,0.3013,8896.2793,-0.0034,0.004391864463671794,0.5500597271040835
2022-06-16 00:00:00+05:30,13754.3500,1185.8500,12568.5000,8814.1500,10000.0000,0.0000,3754.3500,0.0000,3754.3500,13754.3500,0.0000,0.0000,-437.5000,0.9100,0.9100,12568.5000,12568.5000,12568.5000,0.0000,1,0,-0.0308,0.3754,0.3133,-0.0505,2.8192,0.3093,8703.0878,-0.0217,0.004597116132250952,0.6592751230043244
2022-06-17 00:00:00+05:30,14716.8500,1185.8500,13531.0000,8814.1500,10000.0000,0.0000,4716.8500,0.0000,4716.8500,14716.8500,0.0000,0.0000,962.5000,0.9200,0.9200,13531.0000,13531.0000,13531.0000,0.0000,1,0,0.0700,0.4717,0.3288,0.0000,3.6609,0.3356,8695.9431,-0.0008,0.005699128155820637,0.6654766666902314
2022-06-20 00:00:00+05:30,13253.1500,1185.8500,12067.3000,8814.1500,10000.0000,0.0000,3253.1500,0.0000,3253.1500,13253.1500,0.0000,0.0000,-1463.7000,0.9100,0.9100,12067.3000,12067.3000,12067.3000,0.0000,1,0,-0.0995,0.3253,0.3590,-0.0995,2.1407,0.3971,8714.8256,0.0022,0.004423327767438426,0.6639549579920909
2022-06-21 00:00:00+05:30,13820.8500,1185.8500,12635.0000,8814.1500,10000.0000,0.0000,3820.8500,0.0000,3820.8500,13820.8500,0.0000,0.0000,567.7000,0.9100,0.9100,12635.0000,12635.0000,12635.0000,0.0000,1,0,0.0428,0.3821,0.3630,-0.0609,2.5762,0.4050,8865.2337,0.0173,0.005103109117756356,0.7159131160341313
2022-06-22 00:00:00+05:30,13666.8500,1185.8500,12481.0000,8814.1500,10000.0000,0.0000,3666.8500,0.0000,3666.8500,13666.8500,0.0000,0.0000,-154.0000,0.9100,0.9100,12481.0000,12481.0000,12481.0000,0.0000,1,0,-0.0111,0.3667,0.3618,-0.0713,2.5202,0.4056,8733.0844,-0.0149,0.005144924154816074,0.7241449535589332
2022-06-23 00:00:00+05:30,13610.5000,1185.8500,12424.6500,8814.1500,10000.0000,0.0000,3610.5000,0.0000,3610.5000,13610.5000,0.0000,0.0000,-56.3500,0.9100,0.9100,12424.6500,12424.6500,12424.6500,0.0000,1,0,-0.0041,0.3611,0.3603,-0.0752,2.3995,0.4059,8833.1391,0.0115,0.0049912751921687305,0.6998601941465532
2022-06-24 00:00:00+05:30,13735.4500,1185.8500,12549.6000,8814.1500,10000.0000,0.0000,3735.4500,0.0000,3735.4500,13735.4500,0.0000,0.0000,124.9500,0.9100,0.9100,12549.6000,12549.6000,12549.6000,0.0000,1,0,0.0092,0.3735,0.3590,-0.0667,2.5427,0.4057,8901.9781,0.0078,0.004953636517327749,0.6982706683865598
2022-06-27 00:00:00+05:30,13848.8500,1185.8500,12663.0000,8814.1500,10000.0000,0.0000,3848.8500,0.0000,3848.8500,13848.8500,0.0000,0.0000,113.4000,0.9100,0.9100,12663.0000,12663.0000,12663.0000,0.0000,1,0,0.0083,0.3849,0.3577,-0.0590,2.5620,0.4057,8979.7481,0.0087,0.00515804415094517,0.708287901238409
2022-06-28 00:00:00+05:30,13770.4500,1185.8500,12584.6000,8814.1500,10000.0000,0.0000,3770.4500,0.0000,3770.4500,13770.4500,0.0000,0.0000,-78.4000,0.9100,0.9100,12584.6000,12584.6000,12584.6000,0.0000,1,0,-0.0057,0.3770,0.3563,-0.0643,1.9979,0.3918,9001.6643,0.0024,0.0050208269756388275,0.7072784508578563
2022-06-29 00:00:00+05:30,13659.1500,1185.8500,12473.3000,8814.1500,10000.0000,0.0000,3659.1500,0.0000,3659.1500,13659.1500,0.0000,0.0000,-111.3000,0.9100,0.9100,12473.3000,12473.3000,12473.3000,0.0000,1,0,-0.0081,0.3659,0.3550,-0.0719,1.7328,0.3915,8950.0350,-0.0057,0.004038591834573059,0.7035815555299949
2022-06-30 00:00:00+05:30,13540.8500,1185.8500,12355.0000,8814.1500,10000.0000,0.0000,3540.8500,0.0000,3540.8500,13540.8500,0.0000,0.0000,-118.3000,0.9100,0.9100,12355.0000,12355.0000,12355.0000,0.0000,1,0,-0.0087,0.3541,0.3538,-0.0799,1.3905,0.3896,8922.9304,-0.0030,0.0037915644709784323,0.6987370133236269
2022-07-01 00:00:00+05:30,13347.6500,1185.8500,12161.8000,8814.1500,10000.0000,0.0000,3347.6500,0.0000,3347.6500,13347.6500,0.0000,0.0000,-193.2000,0.9100,0.9100,12161.8000,12161.8000,12161.8000,0.0000,1,0,-0.0143,0.3348,0.3530,-0.0930,1.3184,0.3906,8938.8643,0.0018,0.0033189327677508418,0.6740215142989293
2022-07-04 00:00:00+05:30,13680.5000,1185.8500,12494.6500,8814.1500,10000.0000,0.0000,3680.5000,0.0000,3680.5000,13680.5000,0.0000,0.0000,332.8500,0.9100,0.9100,12494.6500,12494.6500,12494.6500,0.0000,1,0,0.0249,0.3680,0.3534,-0.0704,1.5365,0.3933,8975.8071,0.0041,0.003766245306128015,0.6840596114485509
2022-07-05 00:00:00+05:30,13505.5000,1185.8500,12319.6500,8814.1500,10000.0000,0.0000,3505.5000,0.0000,3505.5000,13505.5000,0.0000,0.0000,-175.0000,0.9100,0.9100,12319.6500,12319.6500,12319.6500,0.0000,1,0,-0.0128,0.3505,0.3525,-0.0823,1.2315,0.3936,8959.2495,-0.0018,0.0034415317751904126,0.6870701054458218
2022-07-06 00:00:00+05:30,13414.8500,1185.8500,12229.0000,8814.1500,10000.0000,0.0000,3414.8500,0.0000,3414.8500,13414.8500,0.0000,0.0000,-90.6500,0.9100,0.9100,12229.0000,12229.0000,12229.0000,0.0000,1,0,-0.0067,0.3415,0.3512,-0.0885,0.9266,0.3916,9077.2511,0.0132,0.0028059100167100006,0.6682483809689623
2022-07-07 00:00:00+05:30,13267.1500,1185.8500,12081.3000,8814.1500,10000.0000,0.0000,3267.1500,0.0000,3267.1500,13267.1500,0.0000,0.0000,-147.7000,0.9100,0.9100,12081.3000,12081.3000,12081.3000,0.0000,1,0,-0.0110,0.3267,0.3502,-0.0985,0.4509,0.3865,9151.4487,0.0082,0.002203977850123005,0.6313615107725191
2022-07-08 00:00:00+05:30,13365.8500,1185.8500,12180.0000,8814.1500,10000.0000,0.0000,3365.8500,0.0000,3365.8500,13365.8500,0.0000,0.0000,98.7000,0.9100,0.9100,12180.0000,12180.0000,12180.0000,0.0000,1,0,0.0074,0.3366,0.3490,-0.0918,0.6065,0.3864,9196.0182,0.0049,0.001680882785720839,0.6551243868046479
2022-07-11 00:00:00+05:30,13400.8500,1185.8500,12215.0000,8814.1500,10000.0000,0.0000,3400.8500,0.0000,3400.8500,13400.8500,0.0000,0.0000,35.0000,0.9100,0.9100,12215.0000,12215.0000,12215.0000,0.0000,1,0,0.0026,0.3401,0.3477,-0.0894,0.5525,0.3862,9185.5563,-0.0011,0.0017489490716546588,0.6527513943821812
2022-07-12 00:00:00+05:30,13372.5000,1185.8500,12186.6500,8814.1500,10000.0000,0.0000,3372.5000,0.0000,3372.5000,13372.5000,0.0000,0.0000,-28.3500,0.9100,0.9100,12186.6500,12186.6500,12186.6500,0.0000,1,0,-0.0021,0.3373,0.3464,-0.0913,0.1972,0.3812,9094.0923,-0.0100,0.0016629346347729402,0.6516326246806586
2022-07-13 00:00:00+05:30,13260.5000,1185.8500,12074.6500,8814.1500,10000.0000,0.0000,3260.5000,0.0000,3260.5000,13260.5000,0.0000,0.0000,-112.0000,0.9100,0.9100,12074.6500,12074.6500,12074.6500,0.0000,1,0,-0.0084,0.3260,0.3453,-0.0990,0.4968,0.3746,9058.9356,-0.0039,0.0009700804375018428,0.7233304369109465
2022-07-14 00:00:00+05:30,13295.8500,1185.8500,12110.0000,8814.1500,10000.0000,0.0000,3295.8500,0.0000,3295.8500,13295.8500,0.0000,0.0000,35.3500,0.9100,0.9100,12110.0000,12110.0000,12110.0000,0.0000,1,0,0.0027,0.3296,0.3440,-0.0966,0.5068,0.3746,9043.1718,-0.0017,0.001345929208512379,0.6753472010738325
2022-07-15 00:00:00+05:30,13260.8500,1185.8500,12075.0000,8814.1500,10000.0000,0.0000,3260.8500,0.0000,3260.8500,13260.8500,0.0000,0.0000,-35.0000,0.9100,0.9100,12075.0000,12075.0000,12075.0000,0.0000,1,0,-0.0026,0.3261,0.3427,-0.0989,0.4821,0.3746,9102.6546,0.0066,0.0014012594218856687,0.6911358847879868
2022-07-18 00:00:00+05:30,13638.8500,1185.8500,12453.0000,8814.1500,10000.0000,0.0000,3638.8500,0.0000,3638.8500,13638.8500,0.0000,0.0000,378.0000,0.9100,0.9100,12453.0000,12453.0000,12453.0000,0.0000,1,0,0.0285,0.3639,0.3436,-0.0732,0.7527,0.3789,9232.2523,0.0142,0.0019365781126556346,0.7472048431189725
2022-07-19 00:00:00+05:30,13976.2500,1185.8500,12790.4000,8814.1500,10000.0000,0.0000,3976.2500,0.0000,3976.2500,13976.2500,0.0000,0.0000,337.4000,0.9200,0.9200,12790.4000,12790.4000,12790.4000,0.0000,1,0,0.0247,0.3976,0.3440,-0.0503,1.3350,0.3772,9259.4136,0.0029,0.0021053262600704598,0.7752159913876183
2022-07-20 00:00:00+05:30,13960.8500,1185.8500,12775.0000,8814.1500,10000.0000,0.0000,3960.8500,0.0000,3960.8500,13960.8500,0.0000,0.0000,-15.4000,0.9200,0.9200,12775.0000,12775.0000,12775.0000,0.0000,1,0,-0.0011,0.3961,0.3427,-0.0514,1.2462,0.3771,9353.8263,0.0102,0.0022497300437758975,0.7324843890388953
2022-07-21 00:00:00+05:30,14100.8500,1185.8500,12915.0000,8814.1500,10000.0000,0.0000,4100.8500,0.0000,4100.8500,14100.8500,0.0000,0.0000,140.0000,0.9200,0.9200,12915.0000,12915.0000,12915.0000,0.0000,1,0,0.0100,0.4101,0.3417,-0.0419,1.3936,0.3773,9418.4692,0.0069,0.002377367980296355,0.7432506774104594
2022-07-22 00:00:00+05:30,14282.8500,1185.8500,13097.0000,8814.1500,10000.0000,0.0000,4282.8500,0.0000,4282.8500,14282.8500,0.0000,0.0000,182.0000,0.9200,0.9200,13097.0000,13097.0000,13097.0000,0.0000,1,0,0.0129,0.4283,0.3409,-0.0295,1.5971,0.3776,9477.7251,0.0063,0.0024519206820771506,0.7498830113586525
2022-07-25 00:00:00+05:30,14499.8500,1185.8500,13314.0000,8814.1500,10000.0000,0.0000,4499.8500,0.0000,4499.8500,14499.8500,0.0000,0.0000,217.0000,0.9200,0.9200,13314.0000,13314.0000,13314.0000,0.0000,1,0,0.0152,0.4500,0.3403,-0.0147,1.9931,0.3757,9418.6109,-0.0062,0.0030145598750478033,0.7626030909067397
2022-07-26 00:00:00+05:30,14359.1500,1185.8500,13173.3000,8814.1500,10000.0000,0.0000,4359.1500,0.0000,4359.1500,14359.1500,0.0000,0.0000,-140.7000,0.9200,0.9200,13173.3000,13173.3000,13173.3000,0.0000,1,0,-0.0097,0.4359,0.3393,-0.0243,1.9990,0.3757,9337.2403,-0.0086,0.0031918594810041493,0.7546993103974555
2022-07-27 00:00:00+05:30,14758.8500,1185.8500,13573.0000,8814.1500,10000.0000,0.0000,4758.8500,0.0000,4758.8500,14758.8500,0.0000,0.0000,399.7000,0.9200,0.9200,13573.0000,13573.0000,13573.0000,0.0000,1,0,0.0278,0.4759,0.3401,0.0000,2.2315,0.3791,9437.1532,0.0107,0.0036554571759950427,0.774731327935397
2022-07-28 00:00:00+05:30,15423.8500,1185.8500,14238.0000,8814.1500,10000.0000,0.0000,5423.8500,0.0000,5423.8500,15423.8500,0.0000,0.0000,665.0000,0.9200,0.9200,14238.0000,14238.0000,14238.0000,0.0000,1,0,0.0451,0.5424,0.3442,0.0000,2.5973,0.3886,9595.5283,0.0168,0.003788364612821053,0.8898256837923033
2022-07-29 00:00:00+05:30,15388.8500,1185.8500,14203.0000,8814.1500,10000.0000,0.0000,5388.8500,0.0000,5388.8500,15388.8500,0.0000,0.0000,-35.0000,0.9200,0.9200,14203.0000,14203.0000,14203.0000,0.0000,1,0,-0.0023,0.5389,0.3430,-0.0023,2.6547,0.3881,9729.2937,0.0139,0.0034400203428201098,0.8588771394982406
2022-08-01 00:00:00+05:30,15402.8500,1185.8500,14217.0000,8814.1500,10000.0000,0.0000,5402.8500,0.0000,5402.8500,15402.8500,0.0000,0.0000,14.0000,0.9200,0.9200,14217.0000,14217.0000,14217.0000,0.0000,1,0,0.0009,0.5403,0.3418,-0.0014,2.7898,0.3869,9827.7040,0.0101,0.00324743416437495,0.8476129241435684
2022-08-02 00:00:00+05:30,15535.8500,1185.8500,14350.0000,8814.1500,10000.0000,0.0000,5535.8500,0.0000,5535.8500,15535.8500,0.0000,0.0000,133.0000,0.9200,0.9200,14350.0000,14350.0000,14350.0000,0.0000,1,0,0.0086,0.5536,0.3408,0.0000,2.9902,0.3860,9806.9219,-0.0021,0.003497023592241457,0.8359712762422756
2022-08-03 00:00:00+05:30,15364.0000,1185.8500,14178.1500,8814.1500,10000.0000,0.0000,5364.0000,0.0000,5364.0000,15364.0000,0.0000,0.0000,-171.8500,0.9200,0.9200,14178.1500,14178.1500,14178.1500,0.0000,1,0,-0.0111,0.5364,0.3399,-0.0111,2.8075,0.3873,9862.5204,0.0057,0.0033265555165183838,0.8171469534479523
2022-08-04 00:00:00+05:30,15206.8500,1185.8500,14021.0000,8814.1500,10000.0000,0.0000,5206.8500,0.0000,5206.8500,15206.8500,0.0000,0.0000,-157.1500,0.9200,0.9200,14021.0000,14021.0000,14021.0000,0.0000,1,0,-0.0102,0.5207,0.3390,-0.0212,2.9375,0.3850,9846.1329,-0.0017,0.0030924094949783916,0.8221208066909533
2022-08-05 00:00:00+05:30,15241.1500,1185.8500,14055.3000,8814.1500,10000.0000,0.0000,5241.1500,0.0000,5241.1500,15241.1500,0.0000,0.0000,34.3000,0.9200,0.9200,14055.3000,14055.3000,14055.3000,0.0000,1,0,0.0023,0.5241,0.3379,-0.0190,3.1019,0.3836,9860.3373,0.0014,0.0031621961494817676,0.8056253356401676
2022-08-08 00:00:00+05:30,16263.8500,1185.8500,15078.0000,8814.1500,10000.0000,0.0000,6263.8500,0.0000,6263.8500,16263.8500,0.0000,0.0000,1022.7000,0.9300,0.9300,15078.0000,15078.0000,15078.0000,0.0000,1,0,0.0671,0.6264,0.3478,0.0000,3.1122,0.3849,9939.0429,0.0080,0.0042240888243276695,0.8474388781871997
2022-08-10 00:00:00+05:30,16410.8500,1185.8500,15225.0000,8814.1500,10000.0000,0.0000,6410.8500,0.0000,6410.8500,16410.8500,0.0000,0.0000,147.0000,0.9300,0.9300,15225.0000,15225.0000,15225.0000,0.0000,1,0,0.0090,0.6411,0.3468,0.0000,2.8428,0.3788,9936.7180,-0.0002,0.003455104313623234,0.8099551684012741
2022-08-11 00:00:00+05:30,17035.6000,1185.8500,15849.7500,8814.1500,10000.0000,0.0000,7035.6000,0.0000,7035.6000,17035.6000,0.0000,0.0000,624.7500,0.9300,0.9300,15849.7500,15849.7500,15849.7500,0.0000,1,0,0.0381,0.7036,0.3491,0.0000,3.1705,0.3851,10001.8712,0.0066,0.0037584883392670168,0.7825899758201726
2022-08-12 00:00:00+05:30,17159.8500,1185.8500,15974.0000,8814.1500,10000.0000,0.0000,7159.8500,0.0000,7159.8500,17159.8500,0.0000,0.0000,124.2500,0.9300,0.9300,15974.0000,15974.0000,15974.0000,0.0000,1,0,0.0073,0.7160,0.3481,0.0000,3.1964,0.3851,10035.8938,0.0034,0.00375212312174073,0.783412150003634
